Date,Country,Province,ISO3,Confirmed,Fatal,Recovered,Hosp_require,Moderate,Severe,Tests,Vaccinations,Vaccinations_boosters,Vaccinated_once,Vaccinated_full
2020-06-21,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,837.0,0.0,,,
2020-06-21,Japan,Miyagi,JPN,89,1.0,87.0,1.0,1.0,0.0,3474.0,0.0,,,
2020-06-21,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,979.0,0.0,,,
2020-06-21,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2503.0,0.0,,,
2020-06-21,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6091.0,0.0,,,
2020-06-21,Japan,Ibaraki,JPN,170,10.0,155.0,5.0,5.0,0.0,5125.0,0.0,,,
2020-06-21,Japan,Tochigi,JPN,66,0.0,65.0,1.0,1.0,0.0,6231.0,0.0,,,
2020-06-21,Japan,Gunma,JPN,151,19.0,130.0,2.0,2.0,0.0,4617.0,0.0,,,
2020-06-21,Japan,Saitama,JPN,1038,65.0,941.0,32.0,29.0,3.0,29958.0,0.0,,,
2020-06-21,Japan,Chiba,JPN,924,45.0,856.0,23.0,21.0,2.0,17230.0,0.0,,,
2020-06-21,Japan,Tokyo,JPN,5783,320.0,5100.0,363.0,345.0,18.0,65496.0,0.0,,,
2020-06-21,Japan,Kanagawa,JPN,1428,93.0,1265.0,70.0,60.0,10.0,11826.0,0.0,,,
2020-06-21,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4711.0,0.0,,,
2020-06-21,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3787.0,0.0,,,
2020-06-21,Japan,Ishikawa,JPN,299,27.0,248.0,24.0,22.0,2.0,2869.0,0.0,,,
2020-06-21,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3211.0,0.0,,,
2020-06-21,Japan,Yamanashi,JPN,72,1.0,69.0,2.0,2.0,0.0,5175.0,0.0,,,
2020-06-21,Japan,Nagano,JPN,77,,75.0,2.0,2.0,0.0,3127.0,0.0,,,
2020-06-21,Japan,Gifu,JPN,156,7.0,144.0,5.0,4.0,1.0,4749.0,0.0,,,
2020-06-21,Japan,Shizuoka,JPN,80,1.0,74.0,5.0,5.0,0.0,6928.0,0.0,,,
2020-06-21,Japan,Aichi,JPN,521,34.0,470.0,13.0,13.0,0.0,11750.0,0.0,,,
2020-06-21,Japan,Mie,JPN,46,1.0,44.0,1.0,1.0,0.0,2777.0,0.0,,,
2020-06-21,Japan,Shiga,JPN,101,1.0,98.0,2.0,1.0,1.0,2214.0,0.0,,,
2020-06-21,Japan,Kyoto,JPN,363,18.0,341.0,4.0,4.0,0.0,9418.0,0.0,,,
2020-06-21,Japan,Osaka,JPN,1806,86.0,1681.0,39.0,34.0,5.0,37550.0,0.0,,,
2020-06-21,Japan,Hyogo,JPN,700,43.0,653.0,4.0,4.0,0.0,13915.0,0.0,,,
2020-06-21,Japan,Nara,JPN,92,2.0,90.0,0.0,0.0,0.0,3491.0,0.0,,,
2020-06-21,Japan,Wakayama,JPN,63,3.0,60.0,0.0,0.0,0.0,3897.0,0.0,,,
2020-06-21,Japan,Tottori,JPN,3,0.0,3.0,0.0,0.0,0.0,1448.0,0.0,,,
2020-06-21,Japan,Shimane,JPN,24,0.0,23.0,1.0,0.0,1.0,1211.0,0.0,,,
2020-06-21,Japan,Okayama,JPN,25,,25.0,0.0,,,1863.0,0.0,,,
2020-06-21,Japan,Hiroshima,JPN,168,3.0,165.0,0.0,0.0,0.0,7568.0,0.0,,,
2020-06-21,Japan,Yamaguchi,JPN,37,0.0,36.0,1.0,0.0,1.0,2055.0,0.0,,,
2020-06-21,Japan,Tokushima,JPN,5,1.0,4.0,0.0,0.0,0.0,845.0,0.0,,,
2020-06-21,Japan,Kagawa,JPN,28,0.0,28.0,0.0,0.0,0.0,2513.0,0.0,,,
2020-06-21,Japan,Ehime,JPN,82,4.0,74.0,4.0,4.0,0.0,2558.0,0.0,,,
2020-06-21,Japan,Kochi,JPN,74,3.0,71.0,0.0,0.0,0.0,1926.0,0.0,,,
2020-06-21,Japan,Fukuoka,JPN,838,28.0,784.0,26.0,24.0,2.0,15522.0,0.0,,,
2020-06-21,Japan,Saga,JPN,47,0.0,47.0,0.0,0.0,0.0,1592.0,0.0,,,
2020-06-21,Japan,Nagasaki,JPN,17,1.0,16.0,0.0,0.0,0.0,3110.0,0.0,,,
2020-06-21,Japan,Kumamoto,JPN,48,3.0,45.0,0.0,0.0,0.0,4164.0,0.0,,,
2020-06-21,Japan,Oita,JPN,60,1.0,59.0,0.0,0.0,0.0,4592.0,0.0,,,
2020-06-21,Japan,Miyazaki,JPN,17,0.0,17.0,0.0,0.0,0.0,1509.0,0.0,,,
2020-06-21,Japan,Kagoshima,JPN,11,0.0,10.0,1.0,1.0,0.0,2452.0,0.0,,,
2020-06-21,Japan,Okinawa,JPN,142,7.0,139.0,0.0,0.0,0.0,2986.0,0.0,,,
2020-06-22,Japan,Hokkaido,JPN,1197,95.0,1010.0,92.0,81.0,11.0,19203.0,0.0,,,
2020-06-22,Japan,Aomori,JPN,27,1.0,26.0,0.0,0.0,0.0,941.0,0.0,,,
2020-06-22,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,848.0,0.0,,,
2020-06-22,Japan,Miyagi,JPN,89,1.0,87.0,1.0,1.0,0.0,3486.0,0.0,,,
2020-06-22,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,981.0,0.0,,,
2020-06-22,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2505.0,0.0,,,
2020-06-22,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6153.0,0.0,,,
2020-06-22,Japan,Ibaraki,JPN,170,10.0,155.0,5.0,5.0,0.0,5163.0,0.0,,,
2020-06-22,Japan,Tochigi,JPN,66,0.0,65.0,1.0,1.0,0.0,6241.0,0.0,,,
2020-06-22,Japan,Gunma,JPN,151,19.0,130.0,2.0,2.0,0.0,4628.0,0.0,,,
2020-06-22,Japan,Saitama,JPN,1042,65.0,941.0,36.0,33.0,3.0,30832.0,0.0,,,
2020-06-22,Japan,Chiba,JPN,926,45.0,861.0,20.0,18.0,2.0,17317.0,0.0,,,
2020-06-22,Japan,Tokyo,JPN,5812,321.0,5148.0,343.0,324.0,19.0,68406.0,0.0,,,
2020-06-22,Japan,Kanagawa,JPN,1433,93.0,1276.0,64.0,51.0,13.0,12033.0,0.0,,,
2020-06-22,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4764.0,0.0,,,
2020-06-22,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3816.0,0.0,,,
2020-06-22,Japan,Ishikawa,JPN,300,27.0,248.0,25.0,23.0,2.0,2871.0,0.0,,,
2020-06-22,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3212.0,0.0,,,
2020-06-22,Japan,Yamanashi,JPN,72,1.0,69.0,2.0,2.0,0.0,5317.0,0.0,,,
2020-06-22,Japan,Nagano,JPN,77,,75.0,2.0,2.0,0.0,3139.0,0.0,,,
2020-06-22,Japan,Gifu,JPN,156,7.0,144.0,5.0,4.0,1.0,4767.0,0.0,,,
2020-06-22,Japan,Shizuoka,JPN,80,1.0,75.0,4.0,4.0,0.0,7051.0,0.0,,,
2020-06-22,Japan,Aichi,JPN,523,34.0,470.0,13.0,13.0,0.0,11940.0,0.0,,,
2020-06-22,Japan,Mie,JPN,46,1.0,44.0,1.0,1.0,0.0,2779.0,0.0,,,
2020-06-22,Japan,Shiga,JPN,101,1.0,98.0,2.0,1.0,1.0,2239.0,0.0,,,
2020-06-22,Japan,Kyoto,JPN,365,18.0,342.0,5.0,5.0,0.0,9565.0,0.0,,,
2020-06-22,Japan,Osaka,JPN,1806,86.0,1681.0,39.0,34.0,5.0,37550.0,0.0,,,
2020-06-22,Japan,Hyogo,JPN,702,43.0,653.0,6.0,6.0,0.0,13930.0,0.0,,,
2020-06-22,Japan,Nara,JPN,92,2.0,90.0,0.0,0.0,0.0,3491.0,0.0,,,
2020-06-22,Japan,Wakayama,JPN,63,3.0,60.0,0.0,0.0,0.0,3901.0,0.0,,,
2020-06-22,Japan,Tottori,JPN,3,0.0,3.0,0.0,0.0,0.0,1448.0,0.0,,,
2020-06-22,Japan,Shimane,JPN,24,0.0,23.0,1.0,0.0,1.0,1212.0,0.0,,,
2020-06-22,Japan,Okayama,JPN,25,,25.0,0.0,,,1865.0,0.0,,,
2020-06-22,Japan,Hiroshima,JPN,168,3.0,165.0,0.0,0.0,0.0,7638.0,0.0,,,
2020-06-22,Japan,Yamaguchi,JPN,37,0.0,37.0,0.0,-1.0,1.0,2088.0,0.0,,,
2020-06-22,Japan,Tokushima,JPN,5,1.0,4.0,0.0,0.0,0.0,845.0,0.0,,,
2020-06-22,Japan,Kagawa,JPN,28,0.0,28.0,0.0,0.0,0.0,2513.0,0.0,,,
2020-06-22,Japan,Ehime,JPN,82,4.0,74.0,4.0,4.0,0.0,2572.0,0.0,,,
2020-06-22,Japan,Kochi,JPN,74,3.0,71.0,0.0,0.0,0.0,1929.0,0.0,,,
2020-06-22,Japan,Fukuoka,JPN,838,28.0,784.0,26.0,24.0,2.0,15565.0,0.0,,,
2020-06-22,Japan,Saga,JPN,47,0.0,47.0,0.0,0.0,0.0,1595.0,0.0,,,
2020-06-22,Japan,Nagasaki,JPN,17,1.0,16.0,0.0,0.0,0.0,3110.0,0.0,,,
2020-06-22,Japan,Kumamoto,JPN,48,3.0,45.0,0.0,0.0,0.0,4178.0,0.0,,,
2020-06-22,Japan,Oita,JPN,60,1.0,59.0,0.0,0.0,0.0,4614.0,0.0,,,
2020-06-22,Japan,Miyazaki,JPN,17,0.0,17.0,0.0,0.0,0.0,1520.0,0.0,,,
2020-06-22,Japan,Kagoshima,JPN,11,0.0,10.0,1.0,1.0,0.0,2465.0,0.0,,,
2020-06-22,Japan,Okinawa,JPN,142,7.0,139.0,0.0,0.0,0.0,3000.0,0.0,,,
2020-06-23,Japan,Hokkaido,JPN,1199,95.0,1011.0,93.0,82.0,11.0,19327.0,0.0,,,
2020-06-23,Japan,Aomori,JPN,27,1.0,26.0,0.0,0.0,0.0,946.0,0.0,,,
2020-06-23,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,,,
2020-06-23,Japan,Miyagi,JPN,90,1.0,87.0,2.0,2.0,0.0,3509.0,0.0,,,
2020-06-23,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,984.0,0.0,,,
2020-06-23,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2505.0,0.0,,,
2020-06-23,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6249.0,0.0,,,
2020-06-23,Japan,Ibaraki,JPN,170,10.0,155.0,5.0,5.0,0.0,5168.0,0.0,,,
2020-06-23,Japan,Tochigi,JPN,66,0.0,65.0,1.0,1.0,0.0,6255.0,0.0,,,
2020-06-23,Japan,Gunma,JPN,151,19.0,130.0,2.0,2.0,0.0,4628.0,0.0,,,
2020-06-23,Japan,Saitama,JPN,1054,65.0,942.0,47.0,44.0,3.0,31321.0,0.0,,,
2020-06-23,Japan,Chiba,JPN,929,45.0,863.0,21.0,19.0,2.0,17374.0,0.0,,,
2020-06-23,Japan,Tokyo,JPN,5840,323.0,5183.0,334.0,314.0,20.0,69832.0,0.0,,,
2020-06-23,Japan,Kanagawa,JPN,1434,94.0,1283.0,57.0,46.0,11.0,12108.0,0.0,,,
2020-06-23,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4799.0,0.0,,,
2020-06-23,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3847.0,0.0,,,
2020-06-23,Japan,Ishikawa,JPN,300,27.0,249.0,24.0,22.0,2.0,2873.0,0.0,,,
2020-06-23,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3244.0,0.0,,,
2020-06-23,Japan,Yamanashi,JPN,72,1.0,70.0,1.0,1.0,0.0,5351.0,0.0,,,
2020-06-23,Japan,Nagano,JPN,77,,75.0,2.0,2.0,0.0,3141.0,0.0,,,
2020-06-23,Japan,Gifu,JPN,156,7.0,144.0,5.0,4.0,1.0,4859.0,0.0,,,
2020-06-23,Japan,Shizuoka,JPN,80,1.0,75.0,4.0,4.0,0.0,7108.0,0.0,,,
2020-06-23,Japan,Aichi,JPN,523,34.0,471.0,12.0,12.0,0.0,12180.0,0.0,,,
2020-06-23,Japan,Mie,JPN,46,1.0,44.0,1.0,1.0,0.0,2791.0,0.0,,,
2020-06-23,Japan,Shiga,JPN,101,1.0,98.0,2.0,1.0,1.0,2244.0,0.0,,,
2020-06-23,Japan,Kyoto,JPN,365,18.0,342.0,5.0,5.0,0.0,9653.0,0.0,,,
2020-06-23,Japan,Osaka,JPN,1809,86.0,1684.0,39.0,34.0,5.0,37925.0,0.0,,,
2020-06-23,Japan,Hyogo,JPN,702,43.0,653.0,6.0,6.0,0.0,14018.0,0.0,,,
2020-06-23,Japan,Nara,JPN,92,2.0,90.0,0.0,0.0,0.0,3491.0,0.0,,,
2020-06-23,Japan,Wakayama,JPN,64,3.0,60.0,0.0,0.0,0.0,3904.0,0.0,,,
2020-06-23,Japan,Tottori,JPN,3,0.0,3.0,0.0,0.0,0.0,1456.0,0.0,,,
2020-06-23,Japan,Shimane,JPN,24,0.0,23.0,1.0,0.0,1.0,1219.0,0.0,,,
2020-06-23,Japan,Okayama,JPN,25,,25.0,0.0,,,1870.0,0.0,,,
2020-06-23,Japan,Hiroshima,JPN,168,3.0,165.0,0.0,0.0,0.0,7657.0,0.0,,,
2020-06-23,Japan,Yamaguchi,JPN,37,0.0,37.0,0.0,0.0,0.0,2129.0,0.0,,,
2020-06-23,Japan,Tokushima,JPN,5,1.0,4.0,0.0,0.0,0.0,848.0,0.0,,,
2020-06-23,Japan,Kagawa,JPN,28,0.0,28.0,0.0,0.0,0.0,2522.0,0.0,,,
2020-06-23,Japan,Ehime,JPN,82,4.0,74.0,4.0,4.0,0.0,2575.0,0.0,,,
2020-06-23,Japan,Kochi,JPN,74,3.0,71.0,0.0,0.0,0.0,1935.0,0.0,,,
2020-06-23,Japan,Fukuoka,JPN,838,33.0,783.0,22.0,20.0,2.0,15619.0,0.0,,,
2020-06-23,Japan,Saga,JPN,47,0.0,47.0,0.0,0.0,0.0,1600.0,0.0,,,
2020-06-23,Japan,Nagasaki,JPN,17,1.0,16.0,0.0,0.0,0.0,3136.0,0.0,,,
2020-06-23,Japan,Kumamoto,JPN,49,3.0,45.0,1.0,1.0,0.0,4178.0,0.0,,,
2020-06-23,Japan,Oita,JPN,60,1.0,59.0,0.0,0.0,0.0,4663.0,0.0,,,
2020-06-23,Japan,Miyazaki,JPN,17,0.0,17.0,0.0,0.0,0.0,1525.0,0.0,,,
2020-06-23,Japan,Kagoshima,JPN,11,0.0,10.0,1.0,1.0,0.0,2494.0,0.0,,,
2020-06-23,Japan,Okinawa,JPN,142,7.0,139.0,0.0,0.0,0.0,3000.0,0.0,,,
2020-06-24,Japan,Hokkaido,JPN,1200,97.0,1020.0,83.0,75.0,8.0,19481.0,0.0,,,
2020-06-24,Japan,Aomori,JPN,27,1.0,26.0,0.0,0.0,0.0,950.0,0.0,,,
2020-06-24,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,,,
2020-06-24,Japan,Miyagi,JPN,90,1.0,87.0,2.0,2.0,0.0,3534.0,0.0,,,
2020-06-24,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,985.0,0.0,,,
2020-06-24,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2509.0,0.0,,,
2020-06-24,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6328.0,0.0,,,
2020-06-24,Japan,Ibaraki,JPN,170,10.0,155.0,5.0,5.0,0.0,5192.0,0.0,,,
2020-06-24,Japan,Tochigi,JPN,66,0.0,65.0,1.0,1.0,0.0,6407.0,0.0,,,
2020-06-24,Japan,Gunma,JPN,152,19.0,130.0,3.0,3.0,0.0,4718.0,0.0,,,
2020-06-24,Japan,Saitama,JPN,1063,65.0,946.0,52.0,48.0,4.0,32115.0,0.0,,,
2020-06-24,Japan,Chiba,JPN,933,45.0,865.0,23.0,21.0,2.0,17416.0,0.0,,,
2020-06-24,Japan,Tokyo,JPN,5895,325.0,5215.0,355.0,335.0,20.0,71904.0,0.0,,,
2020-06-24,Japan,Kanagawa,JPN,1438,94.0,1283.0,58.0,46.0,12.0,12202.0,0.0,,,
2020-06-24,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4815.0,0.0,,,
2020-06-24,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3859.0,0.0,,,
2020-06-24,Japan,Ishikawa,JPN,300,27.0,249.0,24.0,22.0,2.0,2879.0,0.0,,,
2020-06-24,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3280.0,0.0,,,
2020-06-24,Japan,Yamanashi,JPN,72,1.0,71.0,0.0,0.0,0.0,5401.0,0.0,,,
2020-06-24,Japan,Nagano,JPN,77,,75.0,2.0,2.0,0.0,3166.0,0.0,,,
2020-06-24,Japan,Gifu,JPN,156,7.0,144.0,5.0,4.0,1.0,4926.0,0.0,,,
2020-06-24,Japan,Shizuoka,JPN,80,1.0,75.0,4.0,4.0,0.0,7108.0,0.0,,,
2020-06-24,Japan,Aichi,JPN,523,34.0,474.0,9.0,9.0,0.0,12180.0,0.0,,,
2020-06-24,Japan,Mie,JPN,46,1.0,44.0,1.0,1.0,0.0,2798.0,0.0,,,
2020-06-24,Japan,Shiga,JPN,101,1.0,98.0,2.0,1.0,1.0,2270.0,0.0,,,
2020-06-24,Japan,Kyoto,JPN,365,18.0,342.0,5.0,5.0,0.0,9722.0,0.0,,,
2020-06-24,Japan,Osaka,JPN,1809,86.0,1687.0,36.0,31.0,5.0,38259.0,0.0,,,
2020-06-24,Japan,Hyogo,JPN,703,43.0,653.0,7.0,7.0,0.0,14176.0,0.0,,,
2020-06-24,Japan,Nara,JPN,92,2.0,90.0,0.0,0.0,0.0,3760.0,0.0,,,
2020-06-24,Japan,Wakayama,JPN,64,3.0,60.0,1.0,1.0,0.0,3918.0,0.0,,,
2020-06-24,Japan,Tottori,JPN,3,0.0,3.0,0.0,0.0,0.0,1461.0,0.0,,,
2020-06-24,Japan,Shimane,JPN,24,0.0,23.0,1.0,1.0,0.0,1225.0,0.0,,,
2020-06-24,Japan,Okayama,JPN,26,,25.0,1.0,,,1882.0,0.0,,,
2020-06-24,Japan,Hiroshima,JPN,168,3.0,165.0,0.0,0.0,0.0,7683.0,0.0,,,
2020-06-24,Japan,Yamaguchi,JPN,37,0.0,37.0,0.0,0.0,0.0,2160.0,0.0,,,
2020-06-24,Japan,Tokushima,JPN,5,1.0,4.0,0.0,0.0,0.0,851.0,0.0,,,
2020-06-24,Japan,Kagawa,JPN,28,0.0,28.0,0.0,0.0,0.0,2570.0,0.0,,,
2020-06-24,Japan,Ehime,JPN,82,4.0,75.0,3.0,3.0,0.0,2578.0,0.0,,,
2020-06-24,Japan,Kochi,JPN,74,3.0,71.0,0.0,0.0,0.0,1943.0,0.0,,,
2020-06-24,Japan,Fukuoka,JPN,841,33.0,786.0,22.0,20.0,2.0,15746.0,0.0,,,
2020-06-24,Japan,Saga,JPN,47,0.0,47.0,0.0,0.0,0.0,1603.0,0.0,,,
2020-06-24,Japan,Nagasaki,JPN,17,1.0,16.0,0.0,0.0,0.0,3152.0,0.0,,,
2020-06-24,Japan,Kumamoto,JPN,49,3.0,45.0,1.0,1.0,0.0,4203.0,0.0,,,
2020-06-24,Japan,Oita,JPN,60,1.0,59.0,0.0,0.0,0.0,4691.0,0.0,,,
2020-06-24,Japan,Miyazaki,JPN,17,0.0,17.0,0.0,0.0,0.0,1536.0,0.0,,,
2020-06-24,Japan,Kagoshima,JPN,11,0.0,10.0,1.0,1.0,0.0,2494.0,0.0,,,
2020-06-24,Japan,Okinawa,JPN,142,7.0,139.0,0.0,0.0,0.0,3003.0,0.0,,,
2020-06-25,Japan,Hokkaido,JPN,1210,98.0,1028.0,84.0,78.0,6.0,19687.0,0.0,,,
2020-06-25,Japan,Aomori,JPN,27,1.0,26.0,0.0,0.0,0.0,959.0,0.0,,,
2020-06-25,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,903.0,0.0,,,
2020-06-25,Japan,Miyagi,JPN,91,1.0,87.0,3.0,3.0,0.0,3572.0,0.0,,,
2020-06-25,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,986.0,0.0,,,
2020-06-25,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2518.0,0.0,,,
2020-06-25,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6415.0,0.0,,,
2020-06-25,Japan,Ibaraki,JPN,170,10.0,155.0,5.0,5.0,0.0,5209.0,0.0,,,
2020-06-25,Japan,Tochigi,JPN,66,0.0,65.0,1.0,1.0,0.0,6574.0,0.0,,,
2020-06-25,Japan,Gunma,JPN,152,19.0,130.0,3.0,3.0,0.0,4764.0,0.0,,,
2020-06-25,Japan,Saitama,JPN,1074,65.0,947.0,62.0,58.0,4.0,32451.0,0.0,,,
2020-06-25,Japan,Chiba,JPN,937,45.0,867.0,25.0,23.0,2.0,17597.0,0.0,,,
2020-06-25,Japan,Tokyo,JPN,5943,325.0,5258.0,360.0,341.0,19.0,73753.0,0.0,,,
2020-06-25,Japan,Kanagawa,JPN,1444,94.0,1290.0,60.0,50.0,10.0,12278.0,0.0,,,
2020-06-25,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4842.0,0.0,,,
2020-06-25,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3890.0,0.0,,,
2020-06-25,Japan,Ishikawa,JPN,300,27.0,250.0,23.0,22.0,1.0,2881.0,0.0,,,
2020-06-25,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3306.0,0.0,,,
2020-06-25,Japan,Yamanashi,JPN,72,1.0,71.0,0.0,0.0,0.0,5447.0,0.0,,,
2020-06-25,Japan,Nagano,JPN,77,,75.0,2.0,2.0,0.0,3188.0,0.0,,,
2020-06-25,Japan,Gifu,JPN,156,7.0,145.0,4.0,3.0,1.0,4984.0,0.0,,,
2020-06-25,Japan,Shizuoka,JPN,80,1.0,75.0,4.0,4.0,0.0,7108.0,0.0,,,
2020-06-25,Japan,Aichi,JPN,523,34.0,474.0,9.0,9.0,0.0,12363.0,0.0,,,
2020-06-25,Japan,Mie,JPN,46,1.0,44.0,1.0,1.0,0.0,2816.0,0.0,,,
2020-06-25,Japan,Shiga,JPN,101,1.0,98.0,2.0,1.0,1.0,2285.0,0.0,,,
2020-06-25,Japan,Kyoto,JPN,365,18.0,342.0,5.0,5.0,0.0,9818.0,0.0,,,
2020-06-25,Japan,Osaka,JPN,1811,86.0,1693.0,32.0,28.0,4.0,38699.0,0.0,,,
2020-06-25,Japan,Hyogo,JPN,704,43.0,653.0,8.0,8.0,0.0,14347.0,0.0,,,
2020-06-25,Japan,Nara,JPN,92,2.0,90.0,0.0,0.0,0.0,3760.0,0.0,,,
2020-06-25,Japan,Wakayama,JPN,64,3.0,60.0,1.0,1.0,0.0,3938.0,0.0,,,
2020-06-25,Japan,Tottori,JPN,3,0.0,3.0,0.0,0.0,0.0,1465.0,0.0,,,
2020-06-25,Japan,Shimane,JPN,24,0.0,23.0,1.0,1.0,0.0,1228.0,0.0,,,
2020-06-25,Japan,Okayama,JPN,26,,25.0,1.0,,,1891.0,0.0,,,
2020-06-25,Japan,Hiroshima,JPN,168,3.0,165.0,0.0,0.0,0.0,7722.0,0.0,,,
2020-06-25,Japan,Yamaguchi,JPN,37,0.0,37.0,0.0,0.0,0.0,2187.0,0.0,,,
2020-06-25,Japan,Tokushima,JPN,5,1.0,4.0,0.0,0.0,0.0,854.0,0.0,,,
2020-06-25,Japan,Kagawa,JPN,28,0.0,28.0,0.0,0.0,0.0,2583.0,0.0,,,
2020-06-25,Japan,Ehime,JPN,82,4.0,76.0,2.0,2.0,0.0,2581.0,0.0,,,
2020-06-25,Japan,Kochi,JPN,74,3.0,71.0,0.0,0.0,0.0,1946.0,0.0,,,
2020-06-25,Japan,Fukuoka,JPN,842,33.0,788.0,21.0,19.0,2.0,15796.0,0.0,,,
2020-06-25,Japan,Saga,JPN,47,0.0,47.0,0.0,0.0,0.0,1605.0,0.0,,,
2020-06-25,Japan,Nagasaki,JPN,17,1.0,16.0,0.0,0.0,0.0,3165.0,0.0,,,
2020-06-25,Japan,Kumamoto,JPN,49,3.0,45.0,1.0,1.0,0.0,4219.0,0.0,,,
2020-06-25,Japan,Oita,JPN,60,1.0,59.0,0.0,0.0,0.0,4748.0,0.0,,,
2020-06-25,Japan,Miyazaki,JPN,17,0.0,17.0,0.0,0.0,0.0,1543.0,0.0,,,
2020-06-25,Japan,Kagoshima,JPN,11,0.0,10.0,1.0,1.0,0.0,2507.0,0.0,,,
2020-06-25,Japan,Okinawa,JPN,142,7.0,139.0,0.0,0.0,0.0,3004.0,0.0,,,
2020-06-26,Japan,Hokkaido,JPN,1216,98.0,1032.0,86.0,80.0,6.0,19905.0,0.0,,,
2020-06-26,Japan,Aomori,JPN,27,1.0,26.0,0.0,0.0,0.0,965.0,0.0,,,
2020-06-26,Japan,Iwate,JPN,0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,,,
2020-06-26,Japan,Miyagi,JPN,91,1.0,87.0,3.0,3.0,0.0,3623.0,0.0,,,
2020-06-26,Japan,Akita,JPN,16,0.0,16.0,0.0,0.0,0.0,990.0,0.0,,,
2020-06-26,Japan,Yamagata,JPN,69,0.0,68.0,1.0,0.0,1.0,2526.0,0.0,,,
2020-06-26,Japan,Fukushima,JPN,82,0.0,80.0,2.0,2.0,0.0,6507.0,0.0,,,
2020-06-26,Japan,Ibaraki,JPN,172,10.0,156.0,6.0,6.0,0.0,5235.0,0.0,,,
2020-06-26,Japan,Tochigi,JPN,66,0.0,65.0,0.0,0.0,0.0,6699.0,0.0,,,
2020-06-26,Japan,Gunma,JPN,152,19.0,131.0,2.0,2.0,0.0,4821.0,0.0,,,
2020-06-26,Japan,Saitama,JPN,1090,65.0,950.0,75.0,71.0,4.0,33065.0,0.0,,,
2020-06-26,Japan,Chiba,JPN,941,45.0,867.0,29.0,27.0,2.0,17723.0,0.0,,,
2020-06-26,Japan,Tokyo,JPN,5997,325.0,5295.0,377.0,360.0,17.0,75566.0,0.0,,,
2020-06-26,Japan,Kanagawa,JPN,1451,96.0,1291.0,64.0,54.0,10.0,12347.0,0.0,,,
2020-06-26,Japan,Niigata,JPN,84,0.0,81.0,2.0,2.0,0.0,4860.0,0.0,,,
2020-06-26,Japan,Toyama,JPN,227,22.0,205.0,0.0,0.0,0.0,3896.0,0.0,,,
2020-06-26,Japan,Ishikawa,JPN,300,27.0,251.0,22.0,21.0,1.0,2884.0,0.0,,,
2020-06-26,Japan,Fukui,JPN,122,8.0,114.0,0.0,0.0,0.0,3339.0,0.0,,,
2020-06-26,Japan,Yamanashi,JPN,72,1.0,71.0,0.0,0.0,0.0,5495.0,0.0,,,
2020-06-26,Japan,Nagano,JPN,77,,76.0,1.0,1.0,0.0,3210.0,0.0,,,
2020-06-26,Japan,Gifu,JPN,156,7.0,146.0,3.0,2.0,1.0,5051.0,0.0,,,
