,Mu,Susceptible,Infected,Recovered
0,0.852263991292897,0.3208966098383561,0.719690951586954,0.7012676730403509
1,0.8508546132770088,0.30524368800975094,0.7160380447196002,0.7144472146117911
2,0.8479895206550082,0.29174174383071366,0.7086887958912854,0.7257525526804478
3,0.8437162953521175,0.2805795335578522,0.6979145922820176,0.7349680594015172
4,0.8381016011662791,0.2718906360750178,0.6840882946541752,0.7419346273522729
5,0.8312293700632869,0.2657493434035951,0.6676558016507443,0.7465538775244857
6,0.8231987126592426,0.2621702208656439,0.6491054609469248,0.7487887267990825
7,0.8141216426906559,0.26111107218159624,0.6289388081832861,0.7486605458812762
8,0.8041206592340465,0.26247861997832506,0.6076452066754306,0.7462435701886685
9,0.7933262076066929,0.26613609300283264,0.5856818912087245,0.7416573570461468
10,0.7818740269387642,0.2719119272729062,0.5634599046604295,0.7350580770970278
11,0.7699025486069507,0.2796088137222996,0.5413359093271297,0.7266294093001451
12,0.7575503626234554,0.2890123963090786,0.5196089727252402,0.716573745588966
13,0.7449538645140257,0.29989933230016064,0.49852134146636873,0.7051040021577782
14,0.7322451399682051,0.31204416803228663,0.47826205095007474,0.6924365994739415
15,0.7195501418616472,0.3252251189014175,0.45897232896679985,0.6787855294826871
16,0.7069872631190055,0.33922863886213117,0.4407520177317965,0.6643576331485566
17,0.6946662095297913,0.3538527416695733,0.4236661658122481,0.6493491359539645
18,0.6826872858992292,0.3689093566954132,0.40775149656251497,0.6339431578355215
19,0.6711410131887503,0.3842257434556077,0.3930223529798903,0.6183081786154082
20,0.6601080647108893,0.3996451612267586,0.3794759875427455,0.6025972623066302
21,0.6496594879987563,0.41502694024819753,0.36709714380935127,0.5869478935384572
22,0.6398571287372851,0.4302460656187125,0.35586189301593074,0.5714823148748622
23,0.6307542691472524,0.44519245233128985,0.34574084987472337,0.5563081839482904
24,0.6223963753236631,0.45976994693001094,0.3367017714067124,0.5415195149416873
25,0.6148219327241936,0.47389517820168925,0.3287116525996268,0.5271977798439179
26,0.6080633264802753,0.4874963136441659,0.32173839927305625,0.5134131115290494
27,0.6021477270752555,0.5005117714161741,0.3157521530596573,0.5002255577510932
28,0.5970979522690723,0.5128889271154786,0.3107263411213016,0.48768634558452295
29,0.5929332752578814,0.524582840493986,0.30663850809150683,0.4758391303149034
30,0.5896701598719473,0.5355550228119023,0.30347098501279135,0.4647212072070151
31,0.5873229155286134,0.5457722549274328,0.3012114487421043,0.4543646752133595
32,0.585904232470049,0.5552054615684352,0.2998533833148448,0.4447975470450903
33,0.5854255952630506,0.5638286467814845,0.2993964821928298,0.4360447998887526
34,0.5858975660136705,0.5716178887098267,0.29984701515635337,0.4281293682109026
35,0.5873299157057981,0.5785503905271784,0.3012181639748274,0.4210730816889291
36,0.589731586353412,0.5846035873500475,0.30353032805813757,0.4148975483178432
37,0.5931104670276816,0.5897543072550822,0.3068113936726446,0.40962498451461243
38,0.5974729638023618,0.5939779863329449,0.3110969476534342,0.4052789923751503
39,0.6028233394251746,0.5972479422290164,0.3164303993915996,0.4018852799091824
40,0.6091628207534378,0.599534706603405,0.3228629793419984,0.399472324012717
41,0.6164883972656189,0.6008054550208215,0.3304534823927888,0.3980719390520531
42,0.6247913783696215,0.6010235219630015,0.33926773453299736,0.39771976319293867
43,0.6340556725494515,0.6001480516105548,0.34937761487007774,0.39845561359463344
44,0.644255781453293,0.5981338406439971,0.36085943382576113,0.40032365615154664
45,0.6553545618933025,0.594931440241341,0.3737914580202562,0.40337232444699056
46,0.6673009031981322,0.5904875738642759,0.38825040387150905,0.407653932967849
47,0.6800273579923158,0.5847460097889257,0.4043065186861492,0.4132238492562007
48,0.693447960316032,0.5776489959772801,0.42201702284824244,0.42013911946675037
49,0.7074564136541919,0.5691394205217237,0.4414176024759076,0.42845638691197935
50,0.7219249342811956,0.5591638449559051,0.4625118161849297,0.43822895736834183
51,0.7367040186923779,0.5476765579594474,0.48525843437048466,0.4495028630954063
52,0.7516233783345809,0.5346447707488305,0.5095570326348797,0.4623118006776008
53,0.7664942418462972,0.5200549715141746,0.5352326486445534,0.4766709169238387
54,0.7811130656652946,0.5039203871112035,0.5620208219558709,0.49256948108081394
55,0.7952666241071491,0.4862891887039967,0.5895551372841288,0.5099627855558773
56,0.8087381360003791,0.46725302477798186,0.6173597508724757,0.5287636670399776
57,0.8213140547476463,0.4469550394032185,0.6448499570096418,0.5488344604727697
58,0.8327909780017446,0.42559635596726275,0.6713436332594077,0.5699803787143986
59,0.8429821177118546,0.4034398096593364,0.6960856089292192,0.5919455165004978
60,0.8517228214450041,0.38080975158454833,0.7182853485660999,0.6144126548015592
61,0.8588748447047343,0.3580868767393349,0.7371662027697501,0.6370079343603468
62,0.8643291906240151,0.3356975820259597,0.752021723514743,0.6593109405294815
63,0.8680075933747753,0.31409793153631993,0.7622724739764748,0.6808701905589086
64,0.869862727003694,0.2937534179093698,0.7675151936247397,0.701222916288574
65,0.8698775913951328,0.27511599914423374,0.7675574016055985,0.7199177310775936
66,0.8680642039464996,0.2586008635991971,0.7624317285195281,0.7365377811631639
67,0.8644618918322934,0.2445652774518016,0.7523882291752914,0.7507220389268243
68,0.8591353301671099,0.233291676667872,0.7378665182270875,0.7621825507530734
69,0.8521723786515105,0.22497653489638497,0.719452741257183,0.7707160513608485
70,0.8436817303663547,0.2197256474902852,0.6978283399896579,0.7762092297993313
71,0.8337902985737083,0.21755576467545418,0.6737177019238318,0.7786376400477556
72,0.8226404284218966,0.2184014561393457,0.6478410657563941,0.7780593103459426
73,0.8103867604678132,0.22212607121163783,0.620876354155524,0.7746041517902125
74,0.7971929261960414,0.22853510525616658,0.5934321943963581,0.7684608365804452
75,0.7832280869969217,0.2373905535776903,0.566031930338257,0.7598625706133347
76,0.7686634739281982,0.24842503136797972,0.539107340627924,0.7490729987497048
77,0.7536690197452995,0.2613546788029197,0.5129998745847373,0.73637324931076
78,0.7384102377873386,0.27589036135877143,0.4879671674287988,0.722050632563937
79,0.7230454870265262,0.291746857345188,0.46419276428692546,0.7063893238031183
80,0.7077236869224879,0.3086499674614264,0.4417972873195704,0.6896631149328121
81,0.6925825343180337,0.32634168510538897,0.4208497830999479,0.6721301087538607
82,0.6777472602968662,0.3445836623515872,0.4013784413071033,0.6540291289041638
83,0.6633299031504971,0.36315922492366143,0.3833801831492614,0.6355775967522597
84,0.6494290727630617,0.38187422207931365,0.36682892037600967,0.6169705906668006
85,0.6361301270806294,0.40055697091477754,0.3516824229406151,0.5983808281302915
86,0.6235056986006435,0.4190575272482827,0.3378878873194928,0.5799593369642001
87,0.6116165505130166,0.4372465010022532,0.32538640333134655,0.5618365950726764
88,0.6005126208147202,0.45501354557685164,0.31411640582556116,0.5441240079840249
89,0.590234136470013,0.47226564627104517,0.3040162404829781,0.5269155974351867
90,0.5808128821493838,0.48892535655715125,0.2950261527993872,0.5102897484936584
91,0.5722735070747131,0.50492901670909,0.2870897646994503,0.49431097995679
92,0.5646347469262127,0.5202249910006805,0.2801550864315311,0.47903170122134986
93,0.557910672309149,0.5347719790387372,0.27417530156456815,0.4644938973188387
94,0.5521117881440419,0.548537434543531,0.2691092665091908,0.45073070939448556
95,0.5472460776658714,0.561496073995593,0.26492189441401126,0.43776792638557477
96,0.5433199520287035,0.5736284895190178,0.26158444939335973,0.4256253732021516
97,0.5403390708357847,0.5849198717119721,0.2590747705470252,0.41431818948288124
98,0.5383090470773682,0.5953588305753106,0.25737747608641165,0.40385801024953105
99,0.5372360385593725,0.6049362999051988,0.25648417896340453,0.39425406277564917
100,0.5371272129870818,0.6136445240837932,0.2563937276022486,0.38551418058627024
101,0.5379910831889411,0.6214761126562802,0.25711248991004937,0.37764574903245174
102,0.5398377023666566,0.6284231468828985,0.2586546911527353,0.37065659816735447
103,0.5426787092145664,0.6344763321632325,0.26104281503632354,0.3645558489282717
104,0.5465272039353829,0.63962418293847,0.2643080689379636,0.3593547260295405
105,0.5513974262555368,0.6438522291472446,0.26849090390798547,0.35506734860465083
106,0.5573042110100699,0.6471422398719004,0.27364157971732495,0.3517115030468754
107,0.564262176394326,0.6494714569526971,0.27982073988804246,0.3493094056501304
108,0.5722846083649042,0.6508118411363308,0.28709995453196285,0.34788845288356657
109,0.5813819929752461,0.6511293401605774,0.29556215532370417,0.34748195062944237
110,0.5915601534188736,0.6503831912611429,0.30530185429227236,0.3481298109747476
111,0.6028179783858988,0.6485252890036259,0.3164250119793699,0.3498791869675741
112,0.6151446044888814,0.6454996831497952,0.3290482164737148,0.35278498387872487
113,0.6285162946605869,0.6412422517965377,0.3432970947911365,0.3569102025151335
